real_data,DecisionTree,RandomForest,SVR,MLP,GRU,LSTM,SLSTM,BiLSTM,NLSTM,EMD-LSTM,EMD-SLSTM,EMD-BiLSTM,EMD-NLSTM,SWT-LSTM,SWT-SLSTM,SWT-BiLSTM,SWT-NLSTM,EWT-LSTM,EWT-SLSTM,EWT-BiLSTM,EWT-NLSTM,VMD-LSTM,VMD-SLSTM,VMD-BiLSTM,VMD-NLSTM,Proposed,SSA-SLSTM,SSA-BiLSTM,SSA-NLSTM,iTransformer
0.3250503,0.3207284,0.248096184,0.286594423,0.303614464,0.32541934,0.31567,0.3003594,0.33360964,0.30718195,0.341530579,0.294732525,0.335491217,0.318860892,0.31813267,0.3189368,0.32668003,0.31987923,0.372329071,0.371332679,0.370098325,0.309666162,0.349832609,0.347412371,0.371784595,0.344387498,0.345018751,0.331578667,0.318260957,0.325115446,0.3723076
0.2406483,0.5313543,0.258975932,0.267020382,0.232834261,0.28867874,0.28853926,0.28565693,0.30698612,0.31663224,0.30607677,0.279290026,0.296838084,0.266560643,0.2934117,0.31350628,0.30105639,0.30017743,0.292781946,0.286477891,0.338077865,0.261405862,0.264907509,0.262290412,0.28874045,0.292444227,0.239826895,0.246048816,0.224987789,0.251464625,0.27652198
0.4822513,0.2916837,0.229728662,0.264586882,0.238758318,0.34265617,0.2674874,0.2869412,0.28749517,0.28812134,0.463105107,0.449800282,0.45253899,0.470697636,0.43849003,0.44233102,0.43855682,0.45991763,0.302992184,0.314587441,0.290755387,0.24648385,0.367514588,0.397873924,0.384265667,0.398489466,0.447585234,0.446608911,0.457237976,0.425087878,0.23624381
0.434579,0.4565353,0.255477986,0.212128828,0.084132183,0.28131384,0.31163603,0.321044,0.3390221,0.30105093,0.322099287,0.351712768,0.280996269,0.260516431,0.3321866,0.32058647,0.35023183,0.33487117,0.338131956,0.325121259,0.326593354,0.243905247,0.318217995,0.350745756,0.341316076,0.357359265,0.442932756,0.43300418,0.425283036,0.396710735,0.38972828
0.1380167,0.2775267,0.338694126,0.203980182,0.369498054,0.27900344,0.30882335,0.3236497,0.3269033,0.32807735,0.292847913,0.243267391,0.247246703,0.185370623,0.20955887,0.21155842,0.22515441,0.22692145,0.28904605,0.291233112,0.311976629,0.258335485,0.177696966,0.174843724,0.215000466,0.189988502,0.148800213,0.147506729,0.114374278,0.143610468,0.31385946
0.1598534,0.0748499,0.285630028,0.183835431,0.094666788,0.21367007,0.22867946,0.229433,0.19102536,0.16839045,0.148635918,0.227582937,0.156306373,0.146056393,0.17338233,0.18831308,0.17488047,0.16347106,0.200251706,0.202149784,0.171513984,0.178968481,0.186756485,0.192536889,0.204914741,0.199186956,0.16130655,0.178841893,0.1338516,0.202154612,0.13169312
0.1943433,0.1820299,0.389340784,0.155414355,0.116074549,0.23595373,0.20248322,0.23469919,0.22028899,0.28140226,0.207172219,0.237552609,0.182260388,0.223458197,0.22451751,0.24752632,0.21539728,0.2146191,0.211158401,0.196287512,0.367238455,0.307420958,0.194336436,0.225341172,0.209779199,0.20960725,0.211461171,0.222218161,0.205924533,0.223701855,0.13987963
0.3087132,0.1340217,0.25202761,0.152111329,0.091236967,0.17181776,0.19873752,0.19146083,0.2194182,0.16155155,0.261439177,0.285541067,0.245761257,0.263077846,0.23420718,0.24391957,0.25297156,0.25778913,0.172699033,0.174419303,0.221737574,0.189895353,0.201977852,0.209519672,0.240546257,0.212302997,0.313531124,0.309917901,0.294870335,0.317782887,0.18288517
0.251175,0.3501897,0.234069142,0.163460838,0.463041828,0.23657955,0.24706578,0.26230964,0.25881574,0.25246578,0.287882769,0.291005417,0.278572396,0.294483421,0.24980417,0.23560634,0.2595353,0.24477598,0.253609436,0.268494358,0.23856797,0.222794155,0.244706742,0.249391174,0.258271538,0.23132014,0.258859545,0.256944681,0.273820535,0.227535308,0.25448757
0.2963433,0.380218,0.230864082,0.198134253,0.55386074,0.24914041,0.23983392,0.2300917,0.23744072,0.23604771,0.282630569,0.290005796,0.270682853,0.253839176,0.2216809,0.25374657,0.2558238,0.24972475,0.212389191,0.225473868,0.228695133,0.21419269,0.246969725,0.247096385,0.250477101,0.236756408,0.288985333,0.28520954,0.291798938,0.274561753,0.32627192
0.1665483,0.484684,0.347747532,0.249784542,0.15244104,0.31169492,0.25875452,0.2724176,0.29706562,0.26289275,0.1593632,0.138398214,0.160374282,0.167340747,0.23048928,0.20321223,0.23053558,0.22293676,0.272717537,0.278914157,0.258988361,0.21581655,0.185629067,0.200500351,0.214707786,0.211389789,0.189054276,0.188413596,0.18413972,0.165285841,0.41014695
0.1865633,0.206225,0.189858794,0.189552386,0.199315957,0.22199829,0.2164186,0.19780028,0.22717522,0.18844175,0.221397767,0.204082915,0.218246143,0.221064434,0.16577874,0.16759636,0.19946654,0.19259912,0.175874544,0.166728245,0.171814234,0.126875271,0.197218805,0.210979134,0.22544038,0.22392719,0.16356017,0.166452389,0.164848994,0.170623477,0.14333734
0.26044,0.1602682,0.197349408,0.198533225,0.439802572,0.23373191,0.21386775,0.23835568,0.23250525,0.26499057,0.279517302,0.281499505,0.285894777,0.299028723,0.24631199,0.2506651,0.25222558,0.26396608,0.208634157,0.228390476,0.320541536,0.190916518,0.210409251,0.232343589,0.213768529,0.230123927,0.27005452,0.271914188,0.274959235,0.264724238,0.24706957
0.3231854,0.3290136,0.191029904,0.202740282,0.134044476,0.20501933,0.23758791,0.24156867,0.24772193,0.22564983,0.287191372,0.297774841,0.283514933,0.274391942,0.255085,0.25516903,0.26591372,0.2608551,0.227181915,0.221341614,0.230180767,0.200302663,0.207683988,0.222102502,0.220018481,0.218476844,0.321419366,0.320343692,0.308808034,0.323717987,0.19336092
0.1803316,0.1754216,0.222649514,0.205836479,0.185271428,0.26190957,0.26392898,0.26890475,0.2805323,0.25537872,0.246034753,0.242099694,0.246147442,0.229438331,0.20629309,0.21039131,0.21617855,0.21425134,0.252248875,0.258154062,0.25399232,0.234864383,0.222039985,0.220083329,0.247766552,0.222433022,0.196490955,0.196030849,0.180330023,0.180692429,0.26464695
0.1610267,0.167715,0.19124288,0.16596961,0.283225848,0.21925625,0.22253607,0.20649464,0.22436444,0.19903287,0.16273426,0.175012642,0.157547908,0.148399334,0.1576419,0.16505548,0.18105781,0.18432914,0.177596341,0.167772927,0.177549225,0.168078082,0.209893519,0.217514443,0.238042147,0.21029136,0.15923116,0.162771122,0.149789955,0.161393537,0.17958699
0.1881734,0.5570083,0.28348535,0.181566224,0.186423194,0.2324542,0.20259874,0.2177064,0.22179964,0.24142542,0.197925859,0.198141825,0.200175179,0.197677958,0.18778653,0.19127077,0.19707015,0.196755,0.190526099,0.191757918,0.216916162,0.154896835,0.165981287,0.183195231,0.177898879,0.184732876,0.199620578,0.199871757,0.195482107,0.197577325,0.23154235
0.2038917,0.1602682,0.193155692,0.196082253,0.193559866,0.18627842,0.20404121,0.2055176,0.21970011,0.19370492,0.184334548,0.178907979,0.185256773,0.168470254,0.18380472,0.18405576,0.19438407,0.20880742,0.173631006,0.163655321,0.180486795,0.161844963,0.166745909,0.183874977,0.185093627,0.186531132,0.209694435,0.208366317,0.199070952,0.203778551,0.21332856
0.1905666,0.3280087,0.150477516,0.158528672,0.154940646,0.1923904,0.21165136,0.21701914,0.21896984,0.21388689,0.190339827,0.191141302,0.187571741,0.179693444,0.17466696,0.18438259,0.19135658,0.190656,0.180869936,0.18083004,0.17489535,0.138677571,0.185410243,0.192595661,0.208279475,0.180896773,0.19353066,0.193974593,0.190304341,0.192656876,0.18719234
0.1869932,0.174715,0.192756654,0.15783006,0.16029524,0.19927426,0.20766851,0.20664448,0.2103607,0.2063873,0.193810108,0.192734788,0.19508238,0.183814646,0.18579002,0.19122517,0.19792324,0.19892143,0.172850019,0.16632721,0.179338015,0.134102419,0.175937429,0.173056111,0.190917133,0.165535984,0.196312189,0.197440692,0.188537042,0.191846369,0.20032611
0.2138067,0.2273117,0.200878066,0.178924826,0.171137614,0.21302836,0.205531,0.20888709,0.21633217,0.20977663,0.200776149,0.198544392,0.19900126,0.196701197,0.20173869,0.20156091,0.21212395,0.20790493,0.170011303,0.163816792,0.182090148,0.123878156,0.173162406,0.177147147,0.187989449,0.17790028,0.221368064,0.222775982,0.217928879,0.212721081,0.19260867
0.2184633,0.3302997,0.211571354,0.186260405,0.159354628,0.22670692,0.2181076,0.22511932,0.2373444,0.22486468,0.190416308,0.189208955,0.191885099,0.181656369,0.2021644,0.2033819,0.21400598,0.21923256,0.187866234,0.185049927,0.21444411,0.14409988,0.173061981,0.181429774,0.198199434,0.188387214,0.220881492,0.219050412,0.216976565,0.20878972,0.22469528
0.1794,0.1401766,0.192564904,0.186099025,0.198427602,0.22373137,0.22532606,0.22955117,0.23557837,0.22965969,0.178490167,0.181821909,0.184657734,0.17105263,0.18042949,0.18643942,0.19276327,0.19425908,0.189367993,0.184868379,0.190369456,0.132907849,0.147692135,0.153527797,0.169206084,0.16339631,0.180978443,0.178633631,0.178715051,0.180660873,0.20469004
0.181575,0.167715,0.168914384,0.168757134,0.19113967,0.20910053,0.20979899,0.21042207,0.21460694,0.21327136,0.172191935,0.173065549,0.179399795,0.163141703,0.17076056,0.17378578,0.18388417,0.18611819,0.168341024,0.163063823,0.168970954,0.111847363,0.134816126,0.140349618,0.154049751,0.149573446,0.185117434,0.183474682,0.177379375,0.186965872,0.1821711
0.1591267,0.1602682,0.173828048,0.17742818,0.203055739,0.20929508,0.2053577,0.21355997,0.2164725,0.21642481,0.151045026,0.148361366,0.159550058,0.15093265,0.16951,0.17225173,0.17726162,0.18152273,0.164354092,0.160551188,0.171500229,0.115111624,0.131422893,0.139513806,0.155502827,0.149299569,0.168916386,0.168146423,0.157429229,0.169999317,0.1872099
0.1695616,0.1836384,0.164925136,0.157505142,0.158298425,0.18463846,0.19124353,0.18837711,0.19744892,0.19466832,0.15915393,0.160666484,0.169057905,0.162352932,0.16066796,0.16173185,0.16852067,0.16703564,0.141741873,0.134864228,0.143838906,0.090106415,0.125492838,0.133204689,0.153128096,0.136848767,0.171880293,0.170724995,0.16605565,0.171519826,0.16744214
0.1589816,0.167715,0.174749616,0.156873991,0.207374859,0.18813872,0.19173719,0.2001294,0.20097691,0.20270671,0.141466753,0.143357376,0.151716473,0.140910365,0.15269338,0.15606202,0.16149835,0.16788554,0.148263916,0.144135229,0.152957139,0.101704875,0.108634227,0.112626387,0.13343937,0.122678144,0.167056232,0.165665498,0.162184683,0.166047059,0.17478122
0.1197733,0.1623966,0.199497902,0.151063533,0.218810354,0.17839791,0.18556973,0.18402103,0.18949723,0.19185477,0.120668669,0.118530675,0.129539952,0.111837041,0.1274316,0.1303076,0.13328966,0.13613632,0.133673311,0.12756772,0.138030315,0.085776341,0.089751095,0.09617788,0.117119273,0.102014961,0.127465955,0.124958701,0.120794615,0.12668388,0.16585758
0.0946567,0.099765,0.1198468,0.11191617,0.128081092,0.15738964,0.1611864,0.15544471,0.16363618,0.15935025,0.090099681,0.086689953,0.098782615,0.080690257,0.100861266,0.10115767,0.10973231,0.11071268,0.112491323,0.103071344,0.10739172,0.056009729,0.071026167,0.077202196,0.10109086,0.082187514,0.102625529,0.101014958,0.097212589,0.103143948,0.12825616
0.08028,0.0865216,0.093206376,0.094928905,0.100097278,0.13481602,0.13533124,0.13092865,0.14024,0.12901996,0.075021706,0.072208975,0.084169537,0.068236885,0.09083874,0.088206396,0.09566798,0.096208766,0.097175761,0.085077906,0.098629078,0.033206693,0.062270901,0.069740809,0.088302148,0.078806297,0.088527247,0.086845026,0.082845839,0.093112362,0.1064815
0.09051,0.0709682,0.077324454,0.0779807,0.076681475,0.11149752,0.11330165,0.10828579,0.11711325,0.10210898,0.085055289,0.08570529,0.095797172,0.077810791,0.08543329,0.083679006,0.08939757,0.088706285,0.078967275,0.065105285,0.07658564,0.013224208,0.058250046,0.066775774,0.08127266,0.072248144,0.097834204,0.095484141,0.093641034,0.101759213,0.09067727
0.0799967,0.0900917,0.09657766,0.087832613,0.094094462,0.10774683,0.1102568,0.114384994,0.11575528,0.10546344,0.080589327,0.079677861,0.092097354,0.073375597,0.08462893,0.08256978,0.0875155,0.091313526,0.085671251,0.075077111,0.086946331,0.030622959,0.048110937,0.051697657,0.072398077,0.056784511,0.091299647,0.08934146,0.084918902,0.092026729,0.0958335
0.0868167,0.0860116,0.084740542,0.079642415,0.089948514,0.09635115,0.1007573,0.098182894,0.09977484,0.087519795,0.083723704,0.083213063,0.096158031,0.078743428,0.08469658,0.08116743,0.087727994,0.08534306,0.075074297,0.063845853,0.072320377,0.011518651,0.060024648,0.064698692,0.082642547,0.063328564,0.094190772,0.091981646,0.090708338,0.094140392,0.0902531
0.1002317,0.0973567,0.09737875,0.089461554,0.100597803,0.098967314,0.10170621,0.10737888,0.10244312,0.09598249,0.089738082,0.088949547,0.102274409,0.086225724,0.09379016,0.08825708,0.096233346,0.096955866,0.086396319,0.077503732,0.09484542,0.043206666,0.081417504,0.08651048,0.102941928,0.086768245,0.109562633,0.107327627,0.10621736,0.104989554,0.09829988
0.0874451,0.0812683,0.133844906,0.096917531,0.091825542,0.10979104,0.11221347,0.121128984,0.111205526,0.1081034,0.085033176,0.083353045,0.09758579,0.079048168,0.090159565,0.08524724,0.09121401,0.09362401,0.097313513,0.090656211,0.099367893,0.038718727,0.067699804,0.072911791,0.089619495,0.078319225,0.094339921,0.090777111,0.088822574,0.090294979,0.105355
0.0784601,0.0917367,0.087339012,0.085776694,0.08475026,0.103561945,0.1069873,0.11068489,0.10032167,0.094725594,0.080233078,0.07758411,0.092795343,0.073258282,0.08217557,0.077766284,0.08542035,0.08411534,0.095439675,0.086995244,0.09376895,0.043263004,0.055187748,0.060092352,0.07586767,0.068115647,0.082447584,0.079443867,0.07783231,0.082172172,0.079813235
0.0886416,0.08131,0.08451161,0.08084975,0.091905078,0.09625653,0.09778338,0.10181937,0.09278846,0.08719006,0.08032742,0.078570789,0.093023669,0.075985705,0.086296804,0.079162784,0.088444114,0.08646013,0.089115484,0.080181899,0.087619857,0.033767922,0.074854128,0.080229951,0.09400739,0.084228788,0.092611422,0.090068031,0.086288634,0.092826039,0.083679646
0.0775983,0.07916,0.097568376,0.087415436,0.109486069,0.101489305,0.10163966,0.11043929,0.09948736,0.09694996,0.078754199,0.078098021,0.090333874,0.073991667,0.0848861,0.07833425,0.08495549,0.0873042,0.096021552,0.090165714,0.098828203,0.045138607,0.08188458,0.086682953,0.099556025,0.087753262,0.084833183,0.081976385,0.076551259,0.084555494,0.08416
0.0790866,0.0974601,0.083847134,0.077149354,0.079288029,0.092832565,0.09478734,0.09777186,0.089498125,0.082309626,0.077137428,0.076700883,0.088762365,0.072475119,0.08402959,0.07688345,0.085056625,0.081103876,0.084650395,0.07577184,0.078627634,0.025632978,0.069811433,0.072837675,0.0873109,0.075386759,0.082687762,0.08102009,0.07724818,0.082431374,0.079837225
0.09877,0.0947217,0.085455846,0.08195518,0.081990673,0.091755204,0.09280131,0.098468386,0.08941254,0.086051784,0.085520427,0.086068608,0.097337751,0.083243393,0.093522,0.08534083,0.09444798,0.09189395,0.088821238,0.082644883,0.091520652,0.038947611,0.070475146,0.070864799,0.086247244,0.075042407,0.102706642,0.101358724,0.098997091,0.102227028,0.081056885
0.0884666,0.0812683,0.1062879,0.094870949,0.169636264,0.10621895,0.107344784,0.11848457,0.104908094,0.10547087,0.096066596,0.09643812,0.10728448,0.09062047,0.09200974,0.08440955,0.09120927,0.09405837,0.098145538,0.093694728,0.099348168,0.043389642,0.071475347,0.075753536,0.090905967,0.072984405,0.095367348,0.092859394,0.089292123,0.092139712,0.08410939
0.0749017,0.0917367,0.09261865,0.084697504,0.083594257,0.10227948,0.105682954,0.11029514,0.09819833,0.093919024,0.079963637,0.079001004,0.090028625,0.074226629,0.08175876,0.075223155,0.082968354,0.0800684,0.094515058,0.089422579,0.092557246,0.040713029,0.069236382,0.074308335,0.087494766,0.072394262,0.078035163,0.076064087,0.073007103,0.076350123,0.08040975
0.082085,0.0727501,0.080075086,0.077989129,0.109895222,0.09219106,0.09435317,0.09709631,0.08791974,0.08245402,0.074953959,0.075015271,0.085032176,0.073123537,0.08202512,0.074124426,0.083967656,0.08143015,0.086702925,0.079996924,0.083543703,0.029327048,0.061371813,0.067379168,0.076070089,0.072801137,0.084732377,0.083195754,0.08031281,0.085653993,0.07905064
0.0778583,0.0858383,0.100933856,0.082611828,0.081617726,0.094809964,0.094946004,0.102407284,0.092487164,0.089816235,0.065388396,0.064987089,0.073328353,0.062348509,0.082290806,0.07504574,0.08210228,0.083786316,0.093976857,0.089860809,0.098291413,0.045177646,0.034842258,0.04121058,0.053035631,0.049719341,0.084245752,0.08178072,0.077449866,0.084108404,0.0795468
0.074905,0.0688733,0.076746064,0.07652015,0.079227549,0.09055047,0.091931775,0.09631984,0.087776534,0.08200371,0.085171109,0.087757793,0.092994497,0.071850476,0.08051952,0.07359014,0.08114146,0.07840344,0.084747215,0.078194568,0.081530454,0.027847415,0.037515225,0.043297437,0.060068848,0.047045438,0.079452766,0.077528816,0.073252899,0.078951037,0.07829592
0.0878367,0.0732133,0.085044104,0.07776817,0.080595353,0.08671145,0.088126786,0.09226101,0.0838405,0.08003053,0.098315298,0.10263146,0.107167757,0.090054536,0.08953971,0.081902854,0.090692535,0.08751146,0.089991439,0.085069245,0.090168123,0.038254293,0.094147779,0.101001731,0.109969552,0.100578867,0.092648562,0.091465292,0.08865148,0.093511911,0.07784684
0.1081351,0.0832217,0.104571198,0.086680768,0.079087997,0.09554062,0.09674011,0.10544411,0.093617946,0.09322605,0.098045464,0.104320022,0.106417692,0.104481786,0.10235147,0.09391572,0.10203636,0.10185654,0.092741139,0.087824626,0.093500297,0.038672347,0.099811651,0.107674607,0.11491079,0.109437583,0.114040686,0.111997377,0.109432797,0.111188023,0.0839805
0.09358,0.107175,0.167010416,0.098576773,0.19302387,0.11411493,0.116173886,0.12799324,0.11212551,0.11482646,0.111563176,0.105418509,0.119999926,0.109558271,0.109007895,0.10288352,0.10970227,0.109296195,0.111935586,0.110773932,0.115347613,0.063790386,0.067519053,0.067117467,0.086938267,0.081696449,0.105417468,0.100820723,0.095320247,0.10107862,0.09742874
0.1083284,0.1001566,0.090701804,0.089150367,0.091651807,0.10940525,0.11333146,0.118438855,0.1035714,0.101839,0.167633969,0.163161724,0.178415911,0.141080963,0.14815147,0.14471114,0.15174977,0.14515123,0.098852289,0.09428903,0.095798313,0.047033251,0.135585355,0.140593931,0.157939062,0.137495102,0.123213197,0.123500267,0.120203048,0.130249561,0.0893724
0.3296313,0.4870287,0.244412596,0.104018105,0.19640348,0.122547105,0.123244785,0.1351311,0.11900996,0.12307811,0.24786489,0.25074285,0.254791498,0.259855948,0.2682315,0.26519528,0.27162138,0.26439458,0.121501233,0.122203291,0.12804957,0.076165697,0.222652962,0.23197536,0.235822111,0.217308728,0.33212821,0.33410982,0.335189364,0.329271281,0.099875025
0.2624683,0.177135,0.20105528,0.192890299,0.171592811,0.26066145,0.25251165,0.25773954,0.25623637,0.23688501,0.246686153,0.251268624,0.248499712,0.252064319,0.25410277,0.24974991,0.26276538,0.24628724,0.200860452,0.195114804,0.19563249,0.153382583,0.194711872,0.195611654,0.210487767,0.20605877,0.287540787,0.287285432,0.276779135,0.27161368,0.21605131
0.2543883,0.15755,0.220758796,0.191189993,0.436454464,0.2603713,0.25476277,0.25510055,0.24779668,0.2589871,0.281184658,0.290309396,0.286358946,0.292652293,0.24273752,0.25259227,0.24076825,0.2566765,0.169276545,0.166506293,0.19214988,0.162172335,0.190145659,0.198166093,0.220658595,0.207097982,0.236108651,0.23385208,0.233496279,0.232977642,0.20979269
0.1861266,0.15036,0.187906236,0.160337171,0.189056533,0.288833,0.2581671,0.27178392,0.26874864,0.26400533,0.263709358,0.280263002,0.269758368,0.25726618,0.20246337,0.20419946,0.22317308,0.20651872,0.202057816,0.196094741,0.181912042,0.116087277,0.166810942,0.184997773,0.197179163,0.19775274,0.197500278,0.191837471,0.184713554,0.193299355,0.1861009
0.1525401,0.08917,0.189399992,0.159870608,0.232546302,0.24380553,0.22758754,0.23302141,0.22984856,0.22941712,0.191469137,0.228430071,0.186940901,0.181991545,0.17662853,0.17570749,0.17704906,0.17717634,0.149576381,0.153565617,0.154421623,0.092169687,0.164870245,0.186657987,0.184203362,0.194294043,0.153026437,0.149053095,0.137475182,0.159365106,0.15648197
0.1687533,0.1773666,0.183339906,0.149403948,0.179158711,0.21100882,0.19899234,0.20938268,0.20775096,0.21160595,0.14489525,0.146737251,0.144853628,0.13748241,0.1788044,0.17530365,0.17995964,0.17951801,0.150163173,0.15892904,0.137207109,0.077253774,0.167219677,0.192789093,0.191281745,0.19423421,0.172133123,0.172506532,0.163831835,0.176437696,0.18816376
0.1580317,0.1695001,0.15665124,0.148966247,0.228338649,0.17394745,0.193673,0.20101012,0.19761635,0.19686422,0.155263326,0.116023409,0.145445238,0.134006459,0.17951919,0.17837897,0.1783783,0.17979491,0.137056418,0.146389667,0.151221914,0.092537994,0.098522481,0.103124952,0.12740827,0.114519294,0.164685021,0.161875724,0.147050358,0.176212097,0.16756615
0.1770183,0.1476551,0.149888592,0.143259042,0.156915776,0.16751124,0.18390697,0.18003005,0.18181413,0.17937851,0.209536829,0.2111549,0.207455279,0.191938553,0.22437288,0.22864969,0.22837014,0.21987374,0.124693648,0.136214722,0.122764562,0.087532814,0.155490971,0.154538522,0.180098209,0.145248954,0.195307779,0.194997336,0.199700951,0.193625327,0.15523931
0.5177117,0.170415,0.181401948,0.164694558,0.15702173,0.19343661,0.19064781,0.19651872,0.20479867,0.19727562,0.353759458,0.395824157,0.361676038,0.351588494,0.36227503,0.37303984,0.37477717,0.38053098,0.150376715,0.158983711,0.15360153,0.105460082,0.295318634,0.314329924,0.310451818,0.278195057,0.50290365,0.510778097,0.500853205,0.499107098,0.2015116
0.100585,0.1139734,0.251921144,0.217336739,0.20622546,0.31420773,0.29876864,0.2905117,0.31941912,0.28762275,0.255117391,0.247168062,0.258068531,0.236411294,0.19372886,0.17458501,0.18881306,0.17504002,0.206993982,0.2131253,0.209970086,0.190388468,0.176321858,0.173503931,0.208533883,0.188271701,0.161665201,0.160234606,0.139865567,0.141029295,0.3864065
0.09906,0.173675,0.12609952,0.119729139,0.095991081,0.15884334,0.19426188,0.15200439,0.1598091,0.13995208,-0.003758739,0.010569206,0.009320323,-0.009934703,0.044685993,0.016321251,0.09773945,0.055740822,0.09899515,0.10779712,0.112981579,0.094892647,0.081948506,0.076077502,0.11165955,0.109691571,0.103564866,0.106827866,0.080940674,0.113954539,0.06940632
0.078525,0.662661,0.33375329,0.259298756,0.575097149,0.25847104,0.16047692,0.20615311,0.19452724,0.25310555,-0.026317489,-0.058551419,-0.002793928,0.024418899,0.19871816,0.25484034,0.16853496,0.2020257,0.194595119,0.18654359,0.516295837,0.425545256,0.114546857,0.159455146,0.131496927,0.152716705,0.118497158,0.129133668,0.105348051,0.14142236,0.43314165
0.242733,0.0677599,0.084865016,0.10850316,0.097755726,0.0724627,0.12103252,0.09382922,0.118954144,0.05314598,0.262284574,0.285314337,0.247043951,0.273457243,0.1944435,0.18647167,0.19655825,0.22684689,0.062038082,0.063382047,0.174375195,0.111085741,0.179291194,0.199719141,0.198021391,0.201176922,0.263226685,0.246360583,0.247085633,0.23608478,0.075005874
0.267413,0.392127,0.151262076,0.173607131,0.147019839,0.17215933,0.20319846,0.23973943,0.21670315,0.2425051,0.17049592,0.18252062,0.170912431,0.215054375,0.22791535,0.2118081,0.23571114,0.2312201,0.202906177,0.221874874,0.175827903,0.300726862,0.190395039,0.198498077,0.205205964,0.178532583,0.286417096,0.289186615,0.279682086,0.265622571,0.18419605
0.1574432,0.15755,0.218894562,0.126780231,0.085340228,0.22874197,0.23499115,0.22868161,0.22772102,0.23648424,0.234757507,0.186860747,0.227058172,0.167862499,0.1776213,0.17324744,0.18866892,0.16983296,0.157158569,0.185527047,0.184665063,0.115012198,0.194431877,0.175016339,0.220384695,0.222571353,0.171090818,0.173412164,0.163767226,0.144767642,0.16528055
0.1970614,0.1622417,0.18055414,0.190156425,0.138893921,0.20202903,0.20029967,0.19690564,0.18676151,0.20024501,0.143280795,0.17228026,0.124937866,0.153292863,0.17276262,0.19467486,0.19390951,0.17351614,0.162618732,0.164489221,0.142479081,0.090950484,0.191364111,0.193418305,0.215625567,0.225292221,0.198997433,0.203087606,0.204933096,0.194553683,0.17332391
0.1580767,0.2013366,0.196035346,0.198037108,0.171389861,0.24782443,0.21051426,0.22997409,0.24603115,0.23774862,0.203320627,0.185102973,0.19038384,0.153435802,0.21063069,0.19356272,0.19670708,0.20491742,0.183879267,0.200294488,0.174704724,0.149999142,0.179796076,0.20904315,0.203689616,0.210495421,0.163421283,0.165417547,0.157834382,0.161026534,0.29983938
0.1784767,0.1777183,0.144439404,0.139158636,0.203976744,0.18805116,0.19520791,0.19387953,0.19465457,0.19779629,0.195700207,0.192614942,0.191354047,0.196823303,0.15362228,0.15857755,0.1749744,0.17594315,0.143363613,0.137065574,0.148940183,0.118114979,0.175046071,0.184300945,0.187115435,0.196769507,0.168310246,0.163040005,0.169305232,0.171005404,0.1611661
0.1909183,0.1221883,0.167300862,0.157585863,0.185377543,0.19910814,0.19857009,0.21505657,0.20735084,0.21299215,0.190163606,0.178032586,0.182438775,0.168323573,0.18535101,0.18592083,0.19142593,0.19453323,0.184688102,0.204440649,0.197766547,0.154552048,0.152908702,0.156210591,0.167587209,0.155886374,0.201636939,0.200996192,0.196558115,0.208915378,0.1965294
0.1716033,0.15126,0.17978418,0.165882313,0.165869491,0.19368367,0.20423017,0.20610738,0.2047629,0.21062337,0.18632652,0.182452206,0.178582564,0.179293488,0.1773315,0.17781213,0.1789099,0.1818895,0.152556514,0.15355289,0.167093966,0.118833495,0.161650283,0.160803914,0.170775526,0.157165093,0.176395461,0.175143121,0.16331212,0.178238025,0.16731757
0.1702484,0.4332937,0.158790042,0.150499512,0.154944887,0.19616197,0.1962366,0.19703242,0.20366187,0.20098278,0.171286387,0.170312409,0.165107084,0.167924875,0.16623326,0.1669106,0.16885136,0.16521248,0.170721543,0.172535245,0.155568326,0.116083225,0.170402096,0.181901622,0.195520307,0.167026781,0.176914081,0.17750144,0.173858368,0.164142629,0.17732531
0.09912,0.1756633,0.175139156,0.163687524,0.181365547,0.19818738,0.19440031,0.19975126,0.20598593,0.20381184,0.124228931,0.117112255,0.117910031,0.11077723,0.12960942,0.13169938,0.13445915,0.1380524,0.153488242,0.151339368,0.161152207,0.108041759,0.114800067,0.118354621,0.136964883,0.124098857,0.107133553,0.10500526,0.101250441,0.106616755,0.19480504
0.1120217,0.206022,0.111550562,0.095690736,0.093008896,0.14889485,0.15326059,0.13841149,0.14915444,0.14345098,0.108697068,0.113118747,0.106701342,0.099196697,0.10067381,0.098428525,0.11081958,0.10849363,0.115718765,0.104609203,0.099792079,0.04331316,0.085760419,0.094467656,0.095962745,0.100775942,0.11181904,0.108783489,0.11171179,0.119645766,0.1083698
0.0923601,0.0951383,0.141956502,0.113881055,0.112140231,0.1473578,0.14353421,0.1563702,0.1546287,0.15579638,0.100712724,0.10116916,0.101424635,0.093560853,0.10767745,0.10818474,0.11208134,0.11901514,0.11738497,0.109007755,0.133823808,0.06095804,0.089066955,0.100961112,0.105798884,0.104198302,0.108548084,0.107781202,0.098179459,0.113613434,0.11883276
0.099425,0.0861882,0.093538962,0.089288123,0.077280531,0.117634065,0.12482989,0.11499552,0.12483681,0.112569876,0.112459532,0.113196947,0.114689619,0.107146963,0.106181875,0.10344329,0.10898427,0.10464306,0.093991759,0.089525274,0.080798231,0.046066527,0.094637314,0.101750707,0.115510912,0.100802056,0.105812219,0.104158836,0.096640108,0.11205861,0.09722121
